DEBUG    | 2026-01-20 09:00:58 | correlation.py:40 | dispatch() | GET /api/v1/chat/threads cid=7c1960636c354dfe8559ed2d012320b9 time_ms=0.30
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': 'test-persist-v1', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': 'test-handoff-v3', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': 'test-handoff-v2', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': 'test-fix-400-v2', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': 'test-fix-400-v1', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': 'test-debug-v1', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': '5aa09241-5fc2-4ecf-a88f-c129e2c2513b', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': 'test-query-v3', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': 'test-query-v2', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': 'test-handoff-v1', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': '3a899449-1658-42ad-8162-aaaf10f44c97', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': '362f420c-bcea-4696-8417-4c0a0af16a7f', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': 'abe3bee3-9454-4295-a3af-6902e36d55d1', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': '8a5a1aa6-4309-4151-af48-16cfbd8765f1', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': '0b2d17ba-9bc5-49d9-ae7d-115b18115d3a', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': '841a6729-3099-44ff-bbca-1aa38a1aff1d', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': '72bb576c-2974-4926-84fb-2e5a17d5f7ce', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': '53098ffd-3215-4fb8-9805-9beaf54095dd', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
FROM t_chat_message 
WHERE t_chat_message.thread_id = %(thread_id_1)s::VARCHAR ORDER BY t_chat_message.create_time ASC 
 LIMIT %(param_1)s::INTEGER
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | [cached since 2934s ago] {'thread_id_1': 'ecf939e7-6003-471a-b093-d3cd510eafaa', 'param_1': 1}
INFO     | 2026-01-20 09:08:20 | base.py:1846 | _execute_context() | SELECT t_chat_message.id AS t_chat_message_id, t_chat_message.user_id AS t_chat_message_user_id, t_chat_message.thread_id AS t_chat_message_thread_id, t_chat_message.role AS t_chat_message_role, t_chat_message.content_type AS t_chat_message_content_type, t_chat_message.content AS t_chat_message_content, t_chat_message.metadata AS t_chat_message_metadata, t_chat_message.create_time AS t_chat_message_create_time, t_chat_message.title AS t_chat_message_title 
